,Date,Station,Gates,Barrier_Hit,HCSS_Error,HCSS_Uncleared,Intrusion,Passage_Cancel,Tailgate
1466,2018-10-17,BGB,G02,0,0,0,3,29,11
1467,2018-10-17,BGB,G03,0,3,0,1,14,11
1468,2018-10-17,BGB,G04,0,0,0,3,36,26
1469,2018-10-17,BGB,G05,0,0,0,0,0,0
1470,2018-10-17,BGB,G06,0,2,0,18,17,22
1471,2018-10-17,BGB,G07,0,0,0,8,7,17
1472,2018-10-17,BGB,G08,0,6,1,12,24,19
1473,2018-10-17,BGS,G01,0,1,1,31,14,30
1474,2018-10-17,BGS,G02,0,3,0,11,13,29
1475,2018-10-17,BGS,G03,0,7,0,11,115,14
1476,2018-10-17,BGS,G04,0,1,0,8,46,25
1477,2018-10-17,BGS,G05,0,1,0,12,45,21
1478,2018-10-17,BGS,G06,0,1,0,8,57,25
1479,2018-10-17,BGS,G07,0,0,0,0,0,0
1480,2018-10-17,BGS,G08,0,7,0,5,5,0
1481,2018-10-17,BGS,G09,0,2,0,8,15,4
1482,2018-10-17,BGS,G10,0,3,1,7,19,12
1483,2018-10-17,BGS,G11,0,0,0,9,28,21
1484,2018-10-17,BGS,G12,0,2,0,12,24,24
1485,2018-10-17,BGS,G13,0,1,1,12,17,39
1486,2018-10-17,BGS,G14,0,1,0,1,16,8
1487,2018-10-17,BHC,G01,0,0,0,0,0,0
1488,2018-10-17,BHC,G02,0,0,0,0,0,0
1489,2018-10-17,BHC,G03,0,0,0,0,0,0
1490,2018-10-17,BHC,G04,0,0,0,0,0,0
1491,2018-10-17,BHC,G05,0,0,0,0,0,0
1492,2018-10-17,BHC,G06,0,0,0,0,0,0
1493,2018-10-17,BHC,G07,0,0,0,0,0,0
1494,2018-10-17,BHC,G08,0,0,0,0,0,0
1495,2018-10-17,BHC,G09,0,0,0,15,79,24
1496,2018-10-17,BHC,G10,0,2,0,12,77,28
1497,2018-10-17,BHC,G11,1,0,0,18,58,47
1498,2018-10-17,BHC,G12,0,0,0,0,32,19
1499,2018-10-17,BNL,G01,0,1,0,6,22,8
1500,2018-10-17,BNL,G02,0,0,0,22,36,13
1501,2018-10-17,BNL,G03,0,0,0,15,37,42
1502,2018-10-17,BNL,G04,1,1,0,13,39,36
1503,2018-10-17,BNL,G05,0,0,0,9,36,32
1504,2018-10-17,BNL,G06,0,0,0,0,0,0
1505,2018-10-17,BNL,G07,0,1,0,11,5,2
1506,2018-10-17,BNL,G08,0,4,1,20,12,14
1507,2018-10-17,BNL,G09,1,2,0,20,19,20
1508,2018-10-17,BNL,G10,0,4,0,7,6,3
1509,2018-10-17,BNL,G11,0,3,0,1,7,3
1510,2018-10-17,BNL,G12,0,3,0,5,8,0
1511,2018-10-17,BNL,G13,2,0,0,11,81,49
1512,2018-10-17,BNL,G14,0,0,0,9,66,63
1513,2018-10-17,BNL,G15,0,83,1,7,41,21
1514,2018-10-17,BNL,G16,0,6,0,14,32,16
1515,2018-10-17,BNL,G17,0,0,0,1,24,5
1516,2018-10-17,BNL,G18,0,1,0,7,23,15
1517,2018-10-17,BNL,G19,1,2,0,7,44,19
1518,2018-10-17,BNL,G20,0,0,0,15,60,27
1519,2018-10-17,BNL,G21,0,2,0,10,97,47
1520,2018-10-17,BNV,G01,0,5,0,2,6,5
1521,2018-10-17,BNV,G02,0,1,0,5,5,7
1522,2018-10-17,BNV,G03,0,0,0,5,22,16
1523,2018-10-17,BNV,G04,0,2,0,7,3,0
1524,2018-10-17,BNV,G05,0,0,0,5,26,16
1525,2018-10-17,BNV,G06,0,1,0,6,14,5
1526,2018-10-17,BNV,G07,0,2,0,1,5,5
1527,2018-10-17,BNV,G08,0,0,0,3,9,11
1528,2018-10-17,BNV,G09,0,3,0,4,4,1
1529,2018-10-17,BNV,G10,0,1,0,3,8,3
1530,2018-10-17,BNV,G11,0,0,0,0,0,0
1531,2018-10-17,BSH,G01,0,0,0,0,0,0
1532,2018-10-17,BSH,G02,0,0,0,5,44,17
1533,2018-10-17,BSH,G03,0,1,0,5,45,19
1534,2018-10-17,BSH,G04,0,0,0,8,47,15
1535,2018-10-17,BSH,G05,0,82,1,4,14,10
1536,2018-10-17,BSH,G06,0,2,0,4,15,4
1537,2018-10-17,BSH,G07,0,0,0,6,18,11
1538,2018-10-17,BSH,G08,0,1,0,5,14,3
1539,2018-10-17,BSH,G09,0,0,0,3,0,9
1540,2018-10-17,BSH,G10,0,0,0,6,15,14
1541,2018-10-17,CCK,G01,0,0,0,0,0,0
1542,2018-10-17,CCK,G02,0,15,1,4,8,6
1543,2018-10-17,CCK,G03,0,1,0,3,3,1
1544,2018-10-17,CCK,G04,0,60,1,2,26,13
1545,2018-10-17,CCK,G05,0,0,0,6,43,16
1546,2018-10-17,CCK,G06,0,0,0,0,0,0
1547,2018-10-17,CCK,G07,0,2,0,5,28,11
1548,2018-10-17,CCK,G08,0,2,0,7,12,24
1549,2018-10-17,CCK,G09,0,1,0,6,40,21
1550,2018-10-17,CCK,G10,0,1,0,5,32,2
1551,2018-10-17,CCK,G11,0,14,0,14,33,11
1552,2018-10-17,CCK,G12,0,0,0,0,10,7
1553,2018-10-17,CCK,G13,0,1,0,5,286,29
1554,2018-10-17,CCK,G14,0,1,0,6,18,15
1555,2018-10-17,CCK,G15,0,0,0,6,10,10
1556,2018-10-17,CCK,G16,0,12,0,17,9,18
1557,2018-10-17,CCK,G17,0,1,1,11,52,35
1558,2018-10-17,CLE,G01,0,2,1,13,17,16
1559,2018-10-17,CLE,G02,0,0,0,9,61,27
1560,2018-10-17,CLE,G03,0,35,0,5,109,38
1561,2018-10-17,CLE,G04,0,0,0,10,35,23
1562,2018-10-17,CLE,G05,0,0,0,5,11,49
1563,2018-10-17,CLE,G06,0,0,0,0,0,0
1564,2018-10-17,CLE,G07,1,30,1,54,48,37
1565,2018-10-17,CLE,G08,0,0,0,4,14,78
1566,2018-10-17,CLE,G09,0,7,0,9,34,22
1567,2018-10-17,CLE,G10,0,0,0,8,28,21
1568,2018-10-17,CLE,G11,0,0,0,3,17,15
1569,2018-10-17,CLE,G12,0,1,0,5,18,11
1570,2018-10-17,CLE,G13,0,5,0,13,5,4
1571,2018-10-17,CLE,G14,0,2,0,0,2,2
1572,2018-10-17,CLE,G15,0,0,0,2,4,2
1573,2018-10-17,CLE,G16,0,2,0,6,5,7
1574,2018-10-17,CLE,G17,0,0,0,1,5,3
1575,2018-10-17,CLE,G18,0,3,0,2,2,2
1576,2018-10-17,CLE,G19,0,4,0,1,2,1
1577,2018-10-17,CLE,G20,0,0,0,4,4,4
1578,2018-10-17,CLE,G21,0,0,0,7,8,6
1579,2018-10-17,CLE,G22,0,0,0,0,7,7
1580,2018-10-17,CNG,G01,0,0,0,8,16,12
1581,2018-10-17,CNG,G02,0,1,1,8,19,10
1582,2018-10-17,CNG,G03,0,1,0,15,18,9
1583,2018-10-17,CNG,G04,0,4,0,6,15,6
1584,2018-10-17,CNG,G05,0,0,0,0,0,0
1585,2018-10-17,CNG,G06,0,5,0,14,18,11
1586,2018-10-17,CNG,G07,0,1,0,5,17,13
1587,2018-10-17,CNG,G08,0,0,0,7,34,11
1588,2018-10-17,COM,G01,0,3,0,3,4,2
1589,2018-10-17,COM,G02,0,0,0,5,9,7
1590,2018-10-17,COM,G03,0,3,0,4,19,9
1591,2018-10-17,COM,G04,0,31,1,4,21,9
1592,2018-10-17,COM,G05,0,0,0,0,0,0
1593,2018-10-17,COM,G06,0,2,0,8,34,9
1594,2018-10-17,COM,G07,0,0,0,8,26,15
1595,2018-10-17,COM,G08,0,1,1,13,20,31
1596,2018-10-17,COM,G09,0,3,1,0,13,6
1597,2018-10-17,COM,G10,0,2,0,0,3,4
1598,2018-10-17,COM,G11,0,1,0,1,4,2
1599,2018-10-17,COM,G12,0,1,0,0,7,5
1600,2018-10-17,COM,G13,0,3,0,3,5,3
1601,2018-10-17,COM,G14,0,2,0,1,7,5
1602,2018-10-17,COM,G15,0,2,0,6,4,1
1603,2018-10-17,CTH,G01,0,1,0,11,12,24
1604,2018-10-17,CTH,G02,0,13,0,8,9,5
1605,2018-10-17,CTH,G03,0,4,0,5,9,7
1606,2018-10-17,CTH,G04,2,0,0,0,18,13
1607,2018-10-17,CTH,G05,0,7,1,8,24,12
1608,2018-10-17,CTH,G06,0,0,0,2,25,8
1609,2018-10-17,CTH,G07,0,0,0,3,6,3
1610,2018-10-17,CTH,G08,0,2,0,3,2,2
1611,2018-10-17,CTH,G09,0,0,0,6,8,9
1612,2018-10-17,CTH,G10,0,1,0,2,22,4
1613,2018-10-17,CTH,G11,0,0,0,7,16,13
1614,2018-10-17,CTH,G12,0,0,0,2,11,16
1615,2018-10-17,CTH,G13,1,0,0,6,7,13
1616,2018-10-17,CTH,G14,0,0,0,10,10,5
1617,2018-10-17,CTH,G15,0,0,0,5,4,10
1618,2018-10-17,CTH,G16,0,0,0,13,8,12
1619,2018-10-17,CTH,G17,0,0,0,7,11,11
1620,2018-10-17,CTH,G18,0,1,0,22,15,6
1621,2018-10-17,CTH,G19,0,0,0,0,0,0
1622,2018-10-17,CTH,G20,0,1,0,7,10,10
1623,2018-10-17,CTH,G21,0,1,0,4,10,12
1624,2018-10-17,CTH,G22,0,0,0,6,26,17
1625,2018-10-17,CTH,G23,0,3,1,8,12,20
1626,2018-10-17,CTH,G24,0,0,0,2,6,14
1627,2018-10-17,CTH,G25,0,1,0,3,9,13
1628,2018-10-17,DBG,G01,0,1,0,7,21,9
1629,2018-10-17,DBG,G02,0,27,0,8,4,4
1630,2018-10-17,DBG,G03,0,1,0,0,17,7
1631,2018-10-17,DBG,G04,0,2,0,5,7,3
1632,2018-10-17,DBG,G05,0,1,0,1,9,6
1633,2018-10-17,DBG,G06,0,3,0,6,2,1
1634,2018-10-17,DBG,G07,0,0,0,0,0,0
1635,2018-10-17,DBG,G08,0,0,0,3,8,2
1636,2018-10-17,DBG,G09,0,0,0,4,12,4
1637,2018-10-17,DBG,G10,0,4,0,10,19,7
1638,2018-10-17,DBG,G11,0,6,0,11,7,1
1639,2018-10-17,DBG,G12,0,1,0,11,5,6
1640,2018-10-17,DBG,G13,0,3,0,13,23,9
1641,2018-10-17,EUN,G01,0,7,1,6,40,22
1642,2018-10-17,EUN,G02,0,1,0,3,13,13
1643,2018-10-17,EUN,G03,0,0,0,2,14,5
1644,2018-10-17,EUN,G04,0,0,0,3,14,6
1645,2018-10-17,EUN,G05,0,79,1,5,12,4
1646,2018-10-17,EUN,G06,0,0,0,0,0,0
1647,2018-10-17,EUN,G07,0,1,0,9,40,15
1648,2018-10-17,EUN,G08,0,1,1,6,29,12
1649,2018-10-17,EUN,G09,0,0,0,2,22,5
1650,2018-10-17,EUN,G10,0,0,0,4,29,20
1651,2018-10-17,JUR,G01,0,3,1,6,21,32
1652,2018-10-17,JUR,G02,0,1,0,5,25,27
1653,2018-10-17,JUR,G03,0,1,0,11,40,32
1654,2018-10-17,JUR,G04,1,0,0,12,74,40
1655,2018-10-17,JUR,G05,0,1,0,10,2,6
1656,2018-10-17,JUR,G06,0,0,0,0,0,0
1657,2018-10-17,JUR,G07,0,30,1,26,55,21
1658,2018-10-17,JUR,G08,0,0,0,4,47,23
1659,2018-10-17,JUR,G09,0,0,0,16,51,29
1660,2018-10-17,JUR,G10,1,0,0,19,60,29
1661,2018-10-17,JUR,G11,4,9,0,18,12,33
1662,2018-10-17,JUR,G12,1,1,0,15,27,45
1663,2018-10-17,JUR,G13,0,52,1,28,40,21
1664,2018-10-17,JUR,G14,1,0,0,13,16,76
1665,2018-10-17,JUR,G15,0,1,0,5,34,31
1666,2018-10-17,JUR,G16,0,35,0,7,24,15
1667,2018-10-17,JUR,G17,0,1,0,6,24,15
1668,2018-10-17,JUR,G18,0,0,0,0,0,0
1669,2018-10-17,JUR,G19,0,0,0,4,25,18
1670,2018-10-17,JUR,G20,0,0,0,15,41,21
1671,2018-10-17,JUR,G21,0,33,1,5,25,26
1672,2018-10-17,JUR,G22,0,1,0,8,15,19
1673,2018-10-17,JUR,G23,0,29,1,6,45,21
1674,2018-10-17,JUR,G24,0,0,0,10,19,26
1675,2018-10-17,KAL,G01,0,1,0,4,6,2
1676,2018-10-17,KAL,G02,0,0,0,7,21,12
1677,2018-10-17,KAL,G03,0,2,0,2,46,5
1678,2018-10-17,KAL,G04,0,0,0,6,8,6
1679,2018-10-17,KAL,G05,0,0,0,0,0,0
1680,2018-10-17,KAL,G06,0,1,0,4,17,9
1681,2018-10-17,KAL,G07,0,1,0,1,16,8
1682,2018-10-17,KAL,G08,0,2,0,0,26,18
1683,2018-10-17,KAL,G09,0,0,0,8,9,15
1684,2018-10-17,KAL,G10,0,1,0,3,9,8
1685,2018-10-17,KEM,G01,0,1,0,3,18,12
1686,2018-10-17,KEM,G02,0,2,0,7,11,10
1687,2018-10-17,KEM,G03,0,0,0,4,10,13
1688,2018-10-17,KEM,G04,0,0,0,0,0,0
1689,2018-10-17,KEM,G05,0,5,1,39,13,11
1690,2018-10-17,KEM,G06,0,1,0,7,35,14
1691,2018-10-17,KEM,G07,0,39,1,4,10,17
1692,2018-10-17,KEM,G08,0,0,0,0,15,11
1693,2018-10-17,KRJ,G01,0,0,0,0,0,0
1694,2018-10-17,KRJ,G02,0,18,1,1,3,2
1695,2018-10-17,KRJ,G03,0,2,0,1,2,3
1696,2018-10-17,KRJ,G04,0,88,0,3,2,2
1697,2018-10-17,KRJ,G05,0,1,0,4,206,2
1698,2018-10-17,KRJ,G06,0,0,0,6,3,3
1699,2018-10-17,KRJ,G07,0,0,0,2,10,4
1700,2018-10-17,KRJ,G08,0,0,0,1,7,6
1701,2018-10-17,KRJ,G09,0,1,0,3,5,10
1702,2018-10-17,KRJ,G10,0,18,0,4,22,10
1703,2018-10-17,KRJ,G11,0,0,0,19,8,8
1704,2018-10-17,KRJ,G12,0,0,0,5,8,10
1705,2018-10-17,KRJ,G13,0,4,0,2,3,2
1706,2018-10-17,KRJ,G14,0,2,0,4,9,8
1707,2018-10-17,KRJ,G15,0,0,0,3,10,9
1708,2018-10-17,KRJ,G16,0,2,0,6,10,15
1709,2018-10-17,KRJ,G17,0,0,0,9,8,27
1710,2018-10-17,KRJ,G18,0,0,0,0,0,0
1711,2018-10-17,KRJ,G19,0,0,0,0,0,0
1712,2018-10-17,KTB,G01,1,0,0,9,35,35
1713,2018-10-17,KTB,G02,0,0,0,8,33,27
1714,2018-10-17,KTB,G03,0,0,0,0,180,0
1715,2018-10-17,KTB,G04,0,2,0,14,36,24
1716,2018-10-17,KTB,G05,0,0,0,10,32,21
1717,2018-10-17,KTB,G06,0,0,0,0,0,0
1718,2018-10-17,KTB,G07,0,0,0,11,14,23
1719,2018-10-17,KTB,G08,0,0,0,8,14,34
1720,2018-10-17,KTB,G09,0,0,0,11,19,32
1721,2018-10-17,LKS,G01,0,1,0,11,48,33
1722,2018-10-17,LKS,G02,0,2,0,2,24,13
1723,2018-10-17,LKS,G03,0,0,0,9,21,28
1724,2018-10-17,LKS,G04,1,3,0,13,25,12
1725,2018-10-17,LKS,G05,0,5,0,8,40,11
1726,2018-10-17,LKS,G06,0,0,0,0,0,0
1727,2018-10-17,LKS,G07,0,0,0,16,57,37
1728,2018-10-17,LKS,G08,1,1,0,3,52,28
1729,2018-10-17,LKS,G09,0,0,0,4,72,21
1730,2018-10-17,LKS,G10,0,0,0,11,102,42
1731,2018-10-17,LVR,G01,0,0,0,5,64,25
1732,2018-10-17,LVR,G02,0,0,0,7,33,29
1733,2018-10-17,LVR,G03,0,0,0,4,34,22
1734,2018-10-17,LVR,G04,0,0,0,18,39,27
1735,2018-10-17,LVR,G05,0,3,1,16,17,36
1736,2018-10-17,LVR,G06,0,0,0,0,0,0
1737,2018-10-17,LVR,G07,0,0,0,8,40,20
1738,2018-10-17,LVR,G08,0,0,0,18,22,15
1739,2018-10-17,LVR,G09,0,0,0,7,19,9
1740,2018-10-17,MRB,G01,0,1,0,1,12,7
1741,2018-10-17,MRB,G02,0,2,0,2,10,2
1742,2018-10-17,MRB,G03,0,0,0,0,5,2
1743,2018-10-17,MRB,G04,0,0,0,3,22,11
1744,2018-10-17,MRB,G05,0,1,0,2,22,5
1745,2018-10-17,MRB,G06,0,5,0,0,17,5
1746,2018-10-17,MRB,G07,0,0,0,1,4,2
1747,2018-10-17,MRB,G08,0,5,0,5,10,2
1748,2018-10-17,MRC,G01,0,0,0,0,1,1
1749,2018-10-17,MRC,G02,0,2,0,1,0,0
1750,2018-10-17,MRC,G03,0,1,1,0,1,0
1751,2018-10-17,MRC,G04,0,0,0,7,0,1
1752,2018-10-17,MRC,G05,0,1,0,1,1,0
1753,2018-10-17,MRC,G06,0,2,0,0,1,1
1754,2018-10-17,MRC,G07,0,2,0,0,0,1
1755,2018-10-17,MRC,G08,0,2,0,0,1,0
1756,2018-10-17,MRC,G09,0,4,0,0,5,4
1757,2018-10-17,MRC,G10,0,0,0,0,0,0
1758,2018-10-17,MRC,G11,0,0,0,0,0,0
1759,2018-10-17,MRC,G12,0,0,0,0,0,0
1760,2018-10-17,MRC,G13,0,0,0,0,0,0
1761,2018-10-17,MRC,G14,0,0,0,0,0,0
1762,2018-10-17,MRC,G15,0,0,0,0,0,0
1763,2018-10-17,MSL,G01,0,0,0,0,0,0
1764,2018-10-17,MSL,G02,0,1,0,2,26,9
1765,2018-10-17,MSL,G03,1,0,0,8,19,41
1766,2018-10-17,MSL,G04,0,0,0,3,11,13
1767,2018-10-17,MSL,G05,0,0,0,11,36,24
1768,2018-10-17,MSL,G06,0,1,0,4,46,35
1769,2018-10-17,MSL,G07,0,0,0,8,16,22
1770,2018-10-17,MSL,G08,0,0,0,9,21,41
1771,2018-10-17,MSP,G01,0,1,0,1,12,9
1772,2018-10-17,MSP,G02,0,2,0,2,6,3
1773,2018-10-17,MSP,G03,0,0,0,3,6,6
1774,2018-10-17,MSP,G04,0,0,0,2,4,2
1775,2018-10-17,MSP,G05,0,4,0,1,5,3
1776,2018-10-17,MSP,G06,0,4,0,3,4,2
1777,2018-10-17,MSP,G07,0,2,0,2,3,2
1778,2018-10-17,MSP,G08,0,3,0,1,1,2
1779,2018-10-17,MSP,G09,0,5,0,6,4,4
1780,2018-10-17,MSP,G10,0,2,0,5,0,0
1781,2018-10-17,MSP,G11,0,3,0,6,2,0
1782,2018-10-17,MSP,G12,0,1,0,0,11,7
1783,2018-10-17,NEW,G01,1,0,0,13,91,42
1784,2018-10-17,NEW,G02,0,0,0,12,26,19
1785,2018-10-17,NEW,G03,1,0,0,6,48,29
1786,2018-10-17,NEW,G04,0,0,0,6,48,12
1787,2018-10-17,NEW,G05,1,1,0,5,34,18
1788,2018-10-17,NEW,G06,0,2,0,2,38,10
1789,2018-10-17,NEW,G07,0,0,0,0,0,0
1790,2018-10-17,NEW,G08,0,24,1,12,39,18
1791,2018-10-17,NEW,G09,0,109,0,9,12,13
1792,2018-10-17,NEW,G10,0,8,0,7,12,6
1793,2018-10-17,NEW,G11,0,23,1,94,107,15
1794,2018-10-17,NEW,G12,0,3,0,2,10,8
1795,2018-10-17,NOV,G01,1,0,0,10,90,22
1796,2018-10-17,NOV,G02,0,5,0,16,12,22
1797,2018-10-17,NOV,G03,0,0,0,17,59,27
1798,2018-10-17,NOV,G04,0,1,0,1,39,32
1799,2018-10-17,NOV,G05,0,0,0,0,0,0
1800,2018-10-17,NOV,G06,0,0,0,16,83,33
1801,2018-10-17,NOV,G07,0,0,0,23,28,32
1802,2018-10-17,NOV,G08,2,0,0,24,114,48
1803,2018-10-17,NOV,G09,1,0,0,13,78,37
1804,2018-10-17,NOV,G10,1,0,0,18,54,27
1805,2018-10-17,ORC,G01,0,0,0,17,11,64
1806,2018-10-17,ORC,G02,0,0,0,17,27,29
1807,2018-10-17,ORC,G03,0,0,0,17,20,38
1808,2018-10-17,ORC,G04,0,0,0,29,16,18
1809,2018-10-17,ORC,G05,0,0,0,8,12,18
1810,2018-10-17,ORC,G06,0,2,0,6,14,9
1811,2018-10-17,ORC,G07,0,0,0,7,7,9
1812,2018-10-17,ORC,G08,0,0,0,7,10,10
1813,2018-10-17,ORC,G09,0,1,0,6,7,2
1814,2018-10-17,ORC,G10,0,0,0,5,17,10
1815,2018-10-17,ORC,G11,0,1,0,6,11,3
1816,2018-10-17,ORC,G12,0,0,0,0,0,0
1817,2018-10-17,ORC,G13,0,1,0,4,2,4
1818,2018-10-17,ORC,G14,0,2,0,4,6,5
1819,2018-10-17,ORC,G15,0,1,0,5,9,5
1820,2018-10-17,ORC,G16,0,0,0,7,8,6
1821,2018-10-17,ORC,G17,0,0,0,4,8,6
1822,2018-10-17,ORC,G18,0,0,0,4,16,10
1823,2018-10-17,ORC,G19,0,1,0,4,6,9
1824,2018-10-17,ORC,G20,0,0,0,8,2,13
1825,2018-10-17,ORC,G21,0,1,0,7,9,12
1826,2018-10-17,ORC,G22,0,0,0,11,13,12
1827,2018-10-17,ORC,G23,0,0,0,25,198,14
1828,2018-10-17,ORC,G24,0,0,0,9,56,28
1829,2018-10-17,ORC,G25,0,0,0,13,33,21
1830,2018-10-17,ORC,G26,0,0,0,11,7,11
1831,2018-10-17,ORC,G27,0,1,0,11,49,25
1832,2018-10-17,ORC,G28,0,27,1,27,47,22
1833,2018-10-17,ORC,G29,1,1,0,0,18,1
1834,2018-10-17,OTP,G01,0,3,0,4,13,4
1835,2018-10-17,OTP,G02,0,1,0,1,12,4
1836,2018-10-17,OTP,G03,0,0,0,0,251,0
1837,2018-10-17,OTP,G04,0,0,0,1,4,1
1838,2018-10-17,OTP,G05,0,0,0,11,8,7
1839,2018-10-17,OTP,G06,0,6,0,5,4,2
1840,2018-10-17,OTP,G07,0,0,0,0,0,0
1841,2018-10-17,OTP,G08,0,4,0,5,0,0
1842,2018-10-17,OTP,G09,0,4,0,2,1,0
1843,2018-10-17,OTP,G10,0,4,0,2,4,3
1844,2018-10-17,OTP,G11,0,0,0,2,9,9
1845,2018-10-17,OTP,G12,0,3,0,2,2,3
1846,2018-10-17,OTP,G13,0,2,0,1,3,0
1847,2018-10-17,OTP,G14,0,2,0,2,3,2
1848,2018-10-17,OTP,G15,0,0,0,0,0,0
1849,2018-10-17,OTP,G16,0,0,0,0,0,0
1850,2018-10-17,OTP,G17,0,0,0,0,0,0
1851,2018-10-17,OTP,G18,0,0,0,0,0,0
1852,2018-10-17,PSR,G01,0,12,1,9,60,39
1853,2018-10-17,PSR,G02,0,93,1,3,52,17
1854,2018-10-17,PSR,G03,0,0,0,7,55,28
1855,2018-10-17,PSR,G04,0,1,0,11,36,45
1856,2018-10-17,PSR,G05,0,0,0,9,27,35
1857,2018-10-17,PSR,G06,0,0,0,21,20,31
1858,2018-10-17,PSR,G07,0,0,0,0,0,0
1859,2018-10-17,PSR,G08,1,76,0,10,55,23
1860,2018-10-17,PSR,G09,0,2,0,5,47,24
1861,2018-10-17,PSR,G10,1,1,0,10,21,18
1862,2018-10-17,PYL,G01,0,0,0,0,0,0
1863,2018-10-17,PYL,G02,0,2,0,10,17,28
1864,2018-10-17,PYL,G03,0,0,0,4,12,24
1865,2018-10-17,PYL,G04,0,0,0,10,11,32
1866,2018-10-17,PYL,G05,0,0,0,10,25,11
1867,2018-10-17,PYL,G06,0,0,0,4,38,11
1868,2018-10-17,PYL,G07,0,0,0,5,18,6
1869,2018-10-17,PYL,G08,0,1,0,4,23,15
1870,2018-10-17,QUE,G01,0,0,0,4,19,21
1871,2018-10-17,QUE,G02,0,34,1,5,18,13
1872,2018-10-17,QUE,G03,0,4,0,3,8,3
1873,2018-10-17,QUE,G04,0,2,0,6,14,14
1874,2018-10-17,QUE,G05,0,0,0,0,0,0
1875,2018-10-17,QUE,G06,0,4,1,20,10,17
1876,2018-10-17,QUE,G07,0,1,0,6,27,13
1877,2018-10-17,QUE,G08,0,1,0,5,12,2
1878,2018-10-17,QUE,G09,0,4,0,1,3,1
1879,2018-10-17,QUE,G10,0,11,1,2,2,1
1880,2018-10-17,QUE,G11,0,2,0,0,4,2
1881,2018-10-17,QUE,G12,0,5,0,1,5,0
1882,2018-10-17,QUE,G13,0,1,0,1,4,1
1883,2018-10-17,QUE,G14,0,1,0,0,5,3
1884,2018-10-17,QUE,G15,0,0,0,0,14,4
1885,2018-10-17,RDH,G01,0,9,0,7,18,10
1886,2018-10-17,RDH,G02,0,0,0,12,38,17
1887,2018-10-17,RDH,G03,0,0,0,14,39,29
1888,2018-10-17,RDH,G04,0,7,0,24,59,22
1889,2018-10-17,RDH,G05,0,0,0,0,0,0
1890,2018-10-17,RDH,G06,0,0,0,6,4,9
1891,2018-10-17,RDH,G07,0,1,0,8,35,18
1892,2018-10-17,RDH,G08,0,0,0,4,37,27
1893,2018-10-17,RDH,G09,0,0,0,9,131,148
1894,2018-10-17,RFP,G01,0,0,0,7,25,24
1895,2018-10-17,RFP,G02,0,0,0,5,9,18
1896,2018-10-17,RFP,G03,0,0,0,2,13,14
1897,2018-10-17,RFP,G04,0,18,1,1,7,8
1898,2018-10-17,RFP,G05,0,0,0,4,5,7
1899,2018-10-17,RFP,G06,0,2,1,12,5,21
1900,2018-10-17,RFP,G07,0,0,0,16,6,48
1901,2018-10-17,RFP,G08,0,0,0,14,135,30
1902,2018-10-17,RFP,G09,0,0,0,6,7,17
1903,2018-10-17,RFP,G10,0,0,0,5,6,17
1904,2018-10-17,RFP,G11,0,2,0,2,2,2
1905,2018-10-17,RFP,G12,0,2,0,2,1,0
1906,2018-10-17,RFP,G13,0,0,0,2,6,7
1907,2018-10-17,RFP,G14,0,0,0,6,5,4
1908,2018-10-17,RFP,G15,0,1,0,1,8,3
1909,2018-10-17,RFP,G16,0,1,0,4,2,1
1910,2018-10-17,RFP,G17,0,0,0,0,0,0
1911,2018-10-17,RFP,G18,0,2,0,22,12,0
1912,2018-10-17,RFP,G19,0,3,0,4,2,1
1913,2018-10-17,RFP,G20,0,1,0,2,3,0
1914,2018-10-17,RFP,G21,0,1,0,3,5,4
1915,2018-10-17,RFP,G22,0,4,0,5,3,3
1916,2018-10-17,RFP,G23,0,5,0,1,5,2
1917,2018-10-17,RFP,G24,0,2,0,2,6,3
1918,2018-10-17,RFP,G25,0,2,0,3,4,3
1919,2018-10-17,RFP,G26,0,0,0,10,8,35
1920,2018-10-17,RFP,G27,0,0,0,9,28,27
1921,2018-10-17,RFP,G28,0,1,0,11,16,48
1922,2018-10-17,RFP,G29,0,61,0,13,18,34
1923,2018-10-17,RFP,G30,0,6,1,10,13,26
1924,2018-10-17,RFP,G31,1,0,0,14,59,37
1925,2018-10-17,RFP,G32,0,0,0,0,0,0
1926,2018-10-17,RFP,G33,0,0,0,0,0,0
1927,2018-10-17,RFP,G34,0,0,0,0,0,0
1928,2018-10-17,SBW,G01,0,0,0,0,0,0
1929,2018-10-17,SBW,G02,0,0,0,8,97,46
1930,2018-10-17,SBW,G03,1,1,0,9,60,33
1931,2018-10-17,SBW,G04,0,0,0,10,79,25
1932,2018-10-17,SBW,G05,0,1,1,13,31,14
1933,2018-10-17,SBW,G06,0,0,0,10,35,29
1934,2018-10-17,SBW,G07,1,0,0,0,44,34
1935,2018-10-17,SBW,G08,2,12,1,21,86,35
1936,2018-10-17,SBW,G09,0,1,0,9,12,25
1937,2018-10-17,SBW,G10,0,1,1,7,84,26
1938,2018-10-17,SIM,G01,0,2,0,6,16,8
1939,2018-10-17,SIM,G02,0,0,0,5,25,15
1940,2018-10-17,SIM,G03,0,0,0,6,25,18
1941,2018-10-17,SIM,G04,0,0,0,0,0,0
1942,2018-10-17,SIM,G05,0,2,0,1,18,17
1943,2018-10-17,SIM,G06,0,0,0,5,44,17
1944,2018-10-17,SIM,G07,0,0,0,1,42,13
1945,2018-10-17,SIM,G08,0,0,0,2,36,28
