Datetime,Date,Time,Station,Gate
2018-10-17 08:19:07,2018-10-17,08:19:07,KAL,G09
2018-10-17 08:19:11,2018-10-17,08:19:11,YCK,G10
2018-10-17 08:19:21,2018-10-17,08:19:21,LVR,G01
2018-10-17 08:19:26,2018-10-17,08:19:26,BHC,G11
2018-10-17 08:19:29,2018-10-17,08:19:29,SBW,G03
2018-10-17 08:19:29,2018-10-17,08:19:29,TPG,G04
2018-10-17 08:19:34,2018-10-17,08:19:34,CNG,G08
2018-10-17 08:19:47,2018-10-17,08:19:47,YCK,G01
2018-10-17 08:19:56,2018-10-17,08:19:56,RDH,G03
2018-10-17 08:19:57,2018-10-17,08:19:57,BBT,G06
2018-10-17 08:20:04,2018-10-17,08:20:04,ORC,G21
2018-10-17 08:20:15,2018-10-17,08:20:15,ALJ,G05
2018-10-17 08:20:29,2018-10-17,08:20:29,TAP,G03
2018-10-17 08:20:34,2018-10-17,08:20:34,NEW,G03
2018-10-17 08:20:35,2018-10-17,08:20:35,TAP,G01
2018-10-17 08:20:35,2018-10-17,08:20:35,CCK,G08
2018-10-17 08:20:39,2018-10-17,08:20:39,RFP,G26
2018-10-17 08:20:41,2018-10-17,08:20:41,KRJ,G08
2018-10-17 08:20:43,2018-10-17,08:20:43,RFP,G02
2018-10-17 08:20:55,2018-10-17,08:20:55,ORC,G04
2018-10-17 08:20:57,2018-10-17,08:20:57,BBT,G02
2018-10-17 08:21:04,2018-10-17,08:21:04,TIB,G02
2018-10-17 08:21:17,2018-10-17,08:21:17,PSR,G10
2018-10-17 08:21:19,2018-10-17,08:21:19,BNL,G13
2018-10-17 08:21:21,2018-10-17,08:21:21,YIS,G04
2018-10-17 08:21:23,2018-10-17,08:21:23,TPG,G03
2018-10-17 08:21:36,2018-10-17,08:21:36,BNL,G14
2018-10-17 08:21:38,2018-10-17,08:21:38,YCK,G09
2018-10-17 08:21:42,2018-10-17,08:21:42,LVR,G01
2018-10-17 08:21:43,2018-10-17,08:21:43,YWT,G01
2018-10-17 08:21:46,2018-10-17,08:21:46,TPG,G02
2018-10-17 08:22:02,2018-10-17,08:22:02,TAP,G03
2018-10-17 08:22:02,2018-10-17,08:22:02,LKS,G10
2018-10-17 08:22:03,2018-10-17,08:22:03,BGS,G01
2018-10-17 08:22:15,2018-10-17,08:22:15,SOM,G13
2018-10-17 08:22:19,2018-10-17,08:22:19,BHC,G11
2018-10-17 08:22:28,2018-10-17,08:22:28,RDH,G03
2018-10-17 08:22:32,2018-10-17,08:22:32,BHC,G09
2018-10-17 08:22:36,2018-10-17,08:22:36,DBG,G03
2018-10-17 08:22:39,2018-10-17,08:22:39,BNV,G05
2018-10-17 08:22:40,2018-10-17,08:22:40,KEM,G03
2018-10-17 08:22:41,2018-10-17,08:22:41,LVR,G04
2018-10-17 08:22:43,2018-10-17,08:22:43,RFP,G27
2018-10-17 08:22:43,2018-10-17,08:22:43,CTH,G14
2018-10-17 08:22:45,2018-10-17,08:22:45,LVR,G09
2018-10-17 08:22:48,2018-10-17,08:22:48,ADM,G03
2018-10-17 08:22:51,2018-10-17,08:22:51,RDH,G08
2018-10-17 08:23:03,2018-10-17,08:23:03,ORC,G21
2018-10-17 08:23:08,2018-10-17,08:23:08,RFP,G27
2018-10-17 08:23:08,2018-10-17,08:23:08,ORC,G05
2018-10-17 08:23:08,2018-10-17,08:23:08,YWT,G01
2018-10-17 08:23:10,2018-10-17,08:23:10,KTB,G01
2018-10-17 08:23:11,2018-10-17,08:23:11,COM,G03
2018-10-17 08:23:11,2018-10-17,08:23:11,MSL,G03
2018-10-17 08:23:18,2018-10-17,08:23:18,YIS,G01
2018-10-17 08:23:18,2018-10-17,08:23:18,CNG,G03
2018-10-17 08:23:18,2018-10-17,08:23:18,COM,G07
2018-10-17 08:23:20,2018-10-17,08:23:20,YCK,G09
2018-10-17 08:23:23,2018-10-17,08:23:23,SIM,G01
2018-10-17 08:23:32,2018-10-17,08:23:32,YCK,G06
2018-10-17 08:23:38,2018-10-17,08:23:38,WDL,G13
2018-10-17 08:23:50,2018-10-17,08:23:50,RDH,G06
2018-10-17 08:23:58,2018-10-17,08:23:58,AMK,G05
2018-10-17 08:24:02,2018-10-17,08:24:02,NEW,G08
2018-10-17 08:24:06,2018-10-17,08:24:06,TPG,G01
2018-10-17 08:24:10,2018-10-17,08:24:10,TPG,G01
2018-10-17 08:24:13,2018-10-17,08:24:13,DBG,G10
2018-10-17 08:24:17,2018-10-17,08:24:17,SIM,G08
2018-10-17 08:24:29,2018-10-17,08:24:29,COM,G08
2018-10-17 08:24:32,2018-10-17,08:24:32,BSH,G03
2018-10-17 08:24:42,2018-10-17,08:24:42,COM,G06
2018-10-17 08:24:43,2018-10-17,08:24:43,PYL,G02
2018-10-17 08:24:51,2018-10-17,08:24:51,WDL,G12
2018-10-17 08:24:58,2018-10-17,08:24:58,KRJ,G08
2018-10-17 08:24:58,2018-10-17,08:24:58,RFP,G01
2018-10-17 08:24:59,2018-10-17,08:24:59,ORC,G26
2018-10-17 08:25:10,2018-10-17,08:25:10,RFP,G28
2018-10-17 08:25:10,2018-10-17,08:25:10,QUE,G02
2018-10-17 08:25:10,2018-10-17,08:25:10,WDL,G11
2018-10-17 08:25:15,2018-10-17,08:25:15,QUE,G01
2018-10-17 08:25:24,2018-10-17,08:25:24,RFP,G28
2018-10-17 08:25:27,2018-10-17,08:25:27,CLE,G10
2018-10-17 08:25:32,2018-10-17,08:25:32,RFP,G02
2018-10-17 08:25:41,2018-10-17,08:25:41,LVR,G09
2018-10-17 08:25:43,2018-10-17,08:25:43,CLE,G09
2018-10-17 08:25:45,2018-10-17,08:25:45,NEW,G01
2018-10-17 08:25:52,2018-10-17,08:25:52,BFT,G07
2018-10-17 08:25:56,2018-10-17,08:25:56,EUN,G08
2018-10-17 08:25:57,2018-10-17,08:25:57,AMK,G11
2018-10-17 08:26:03,2018-10-17,08:26:03,AMK,G11
2018-10-17 08:26:09,2018-10-17,08:26:09,JUR,G11
2018-10-17 08:26:09,2018-10-17,08:26:09,BNL,G05
2018-10-17 08:26:26,2018-10-17,08:26:26,TAP,G04
2018-10-17 08:26:28,2018-10-17,08:26:28,BGB,G07
2018-10-17 08:26:31,2018-10-17,08:26:31,RDH,G02
2018-10-17 08:26:36,2018-10-17,08:26:36,KTB,G09
2018-10-17 08:26:38,2018-10-17,08:26:38,PSR,G01
2018-10-17 08:26:43,2018-10-17,08:26:43,RFP,G09
2018-10-17 08:26:45,2018-10-17,08:26:45,MRB,G05
2018-10-17 08:26:55,2018-10-17,08:26:55,TAP,G03
2018-10-17 08:27:16,2018-10-17,08:27:16,MSL,G08
2018-10-17 08:27:18,2018-10-17,08:27:18,TPG,G13
2018-10-17 08:27:21,2018-10-17,08:27:21,KAL,G03
2018-10-17 08:27:22,2018-10-17,08:27:22,BNL,G20
2018-10-17 08:27:24,2018-10-17,08:27:24,NOV,G06
2018-10-17 08:27:28,2018-10-17,08:27:28,BGS,G05
2018-10-17 08:27:28,2018-10-17,08:27:28,WDL,G06
2018-10-17 08:27:29,2018-10-17,08:27:29,NOV,G06
2018-10-17 08:27:32,2018-10-17,08:27:32,BDL,G01
2018-10-17 08:27:33,2018-10-17,08:27:33,TNM,G06
2018-10-17 08:27:35,2018-10-17,08:27:35,TNM,G06
2018-10-17 08:27:36,2018-10-17,08:27:36,TAM,G11
2018-10-17 08:27:50,2018-10-17,08:27:50,NOV,G10
2018-10-17 08:27:55,2018-10-17,08:27:55,RFP,G26
2018-10-17 08:28:18,2018-10-17,08:28:18,TNM,G05
2018-10-17 08:28:22,2018-10-17,08:28:22,KEM,G01
2018-10-17 08:28:32,2018-10-17,08:28:32,TNM,G03
2018-10-17 08:28:41,2018-10-17,08:28:41,WDL,G03
2018-10-17 08:28:46,2018-10-17,08:28:46,ADM,G04
2018-10-17 08:28:52,2018-10-17,08:28:52,KAL,G10
2018-10-17 08:29:00,2018-10-17,08:29:00,BNV,G08
2018-10-17 08:29:02,2018-10-17,08:29:02,NOV,G09
2018-10-17 08:29:05,2018-10-17,08:29:05,TPG,G02
2018-10-17 08:29:05,2018-10-17,08:29:05,PSR,G06
2018-10-17 08:29:06,2018-10-17,08:29:06,KTB,G07
2018-10-17 08:29:09,2018-10-17,08:29:09,TIB,G06
2018-10-17 08:29:17,2018-10-17,08:29:17,TAM,G08
2018-10-17 08:29:18,2018-10-17,08:29:18,ADM,G06
2018-10-17 08:29:26,2018-10-17,08:29:26,TPG,G21
2018-10-17 08:29:29,2018-10-17,08:29:29,YIS,G10
2018-10-17 08:29:29,2018-10-17,08:29:29,TPG,G20
2018-10-17 08:29:34,2018-10-17,08:29:34,SOM,G10
2018-10-17 08:29:34,2018-10-17,08:29:34,RFP,G02
2018-10-17 08:29:48,2018-10-17,08:29:48,MSL,G07
2018-10-17 08:29:52,2018-10-17,08:29:52,MRB,G04
2018-10-17 08:30:03,2018-10-17,08:30:03,YCK,G07
2018-10-17 08:30:04,2018-10-17,08:30:04,TPG,G04
2018-10-17 08:30:09,2018-10-17,08:30:09,CTH,G08
2018-10-17 08:30:15,2018-10-17,08:30:15,BHC,G09
2018-10-17 08:30:18,2018-10-17,08:30:18,BGS,G05
2018-10-17 08:30:21,2018-10-17,08:30:21,JUR,G24
2018-10-17 08:30:24,2018-10-17,08:30:24,RDH,G03
2018-10-17 08:30:26,2018-10-17,08:30:26,KTB,G04
2018-10-17 08:30:26,2018-10-17,08:30:26,WDL,G08
2018-10-17 08:30:44,2018-10-17,08:30:44,PYL,G02
2018-10-17 08:30:49,2018-10-17,08:30:49,KAL,G08
2018-10-17 08:31:06,2018-10-17,08:31:06,PSR,G09
2018-10-17 08:31:07,2018-10-17,08:31:07,TPG,G19
2018-10-17 08:31:15,2018-10-17,08:31:15,YCK,G10
2018-10-17 08:31:17,2018-10-17,08:31:17,YWT,G05
2018-10-17 08:31:20,2018-10-17,08:31:20,YCK,G09
2018-10-17 08:31:23,2018-10-17,08:31:23,TPG,G15
2018-10-17 08:31:36,2018-10-17,08:31:36,RDH,G07
2018-10-17 08:31:38,2018-10-17,08:31:38,BGS,G13
2018-10-17 08:31:40,2018-10-17,08:31:40,BNL,G15
2018-10-17 08:31:40,2018-10-17,08:31:40,TAP,G11
2018-10-17 08:31:48,2018-10-17,08:31:48,SBW,G02
2018-10-17 08:31:48,2018-10-17,08:31:48,TAM,G01
2018-10-17 08:31:50,2018-10-17,08:31:50,ADM,G06
2018-10-17 08:31:56,2018-10-17,08:31:56,BBT,G05
2018-10-17 08:31:58,2018-10-17,08:31:58,TPG,G13
2018-10-17 08:32:11,2018-10-17,08:32:11,TPG,G03
2018-10-17 08:32:14,2018-10-17,08:32:14,NOV,G06
2018-10-17 08:32:16,2018-10-17,08:32:16,BBT,G08
2018-10-17 08:32:18,2018-10-17,08:32:18,NEW,G05
2018-10-17 08:32:20,2018-10-17,08:32:20,YCK,G06
2018-10-17 08:32:34,2018-10-17,08:32:34,ADM,G07
2018-10-17 08:32:42,2018-10-17,08:32:42,AMK,G03
2018-10-17 08:32:46,2018-10-17,08:32:46,NEW,G11
2018-10-17 08:32:46,2018-10-17,08:32:46,ORC,G07
2018-10-17 08:32:47,2018-10-17,08:32:47,TIB,G03
2018-10-17 08:32:52,2018-10-17,08:32:52,JUR,G07
2018-10-17 08:32:59,2018-10-17,08:32:59,KAL,G04
2018-10-17 08:33:00,2018-10-17,08:33:00,BNV,G03
2018-10-17 08:33:09,2018-10-17,08:33:09,JUR,G20
2018-10-17 08:33:16,2018-10-17,08:33:16,BBT,G05
2018-10-17 08:33:21,2018-10-17,08:33:21,KAL,G04
2018-10-17 08:33:24,2018-10-17,08:33:24,TAP,G07
2018-10-17 08:33:40,2018-10-17,08:33:40,YIS,G05
2018-10-17 08:33:45,2018-10-17,08:33:45,RDH,G04
2018-10-17 08:33:46,2018-10-17,08:33:46,YIS,G05
2018-10-17 08:33:58,2018-10-17,08:33:58,SOM,G01
2018-10-17 08:34:07,2018-10-17,08:34:07,AMK,G03
2018-10-17 08:34:19,2018-10-17,08:34:19,RFP,G04
2018-10-17 08:34:24,2018-10-17,08:34:24,CLE,G08
2018-10-17 08:34:25,2018-10-17,08:34:25,LVR,G02
2018-10-17 08:34:32,2018-10-17,08:34:32,YCK,G03
2018-10-17 08:34:36,2018-10-17,08:34:36,YCK,G10
2018-10-17 08:34:51,2018-10-17,08:34:51,YIS,G14
2018-10-17 08:34:55,2018-10-17,08:34:55,TPG,G14
2018-10-17 08:35:04,2018-10-17,08:35:04,ADM,G07
2018-10-17 08:35:08,2018-10-17,08:35:08,ALJ,G07
2018-10-17 08:35:10,2018-10-17,08:35:10,BNV,G05
2018-10-17 08:35:17,2018-10-17,08:35:17,QUE,G06
2018-10-17 08:35:37,2018-10-17,08:35:37,MSL,G07
2018-10-17 08:35:38,2018-10-17,08:35:38,BDL,G07
2018-10-17 08:35:46,2018-10-17,08:35:46,BHC,G11
2018-10-17 08:35:49,2018-10-17,08:35:49,BFT,G07
2018-10-17 08:35:49,2018-10-17,08:35:49,SIM,G01
2018-10-17 08:35:50,2018-10-17,08:35:50,PYL,G02
2018-10-17 08:35:50,2018-10-17,08:35:50,OTP,G11
2018-10-17 08:35:52,2018-10-17,08:35:52,TIB,G09
2018-10-17 08:35:54,2018-10-17,08:35:54,SOM,G02
2018-10-17 08:35:56,2018-10-17,08:35:56,TPG,G07
2018-10-17 08:35:57,2018-10-17,08:35:57,MRB,G04
2018-10-17 08:36:01,2018-10-17,08:36:01,YCK,G10
2018-10-17 08:36:01,2018-10-17,08:36:01,NOV,G06
2018-10-17 08:36:04,2018-10-17,08:36:04,JUR,G23
2018-10-17 08:36:05,2018-10-17,08:36:05,TPG,G15
2018-10-17 08:36:12,2018-10-17,08:36:12,NOV,G08
2018-10-17 08:36:14,2018-10-17,08:36:14,PYL,G06
2018-10-17 08:36:17,2018-10-17,08:36:17,RFP,G13
2018-10-17 08:36:18,2018-10-17,08:36:18,KRJ,G12
2018-10-17 08:36:19,2018-10-17,08:36:19,NEW,G05
2018-10-17 08:36:19,2018-10-17,08:36:19,CNG,G08
2018-10-17 08:36:19,2018-10-17,08:36:19,QUE,G01
2018-10-17 08:36:21,2018-10-17,08:36:21,TIB,G03
2018-10-17 08:36:22,2018-10-17,08:36:22,TPG,G02
2018-10-17 08:36:25,2018-10-17,08:36:25,YIS,G05
2018-10-17 08:36:26,2018-10-17,08:36:26,ORC,G20
2018-10-17 08:36:28,2018-10-17,08:36:28,YCK,G10
2018-10-17 08:36:32,2018-10-17,08:36:32,PSR,G01
2018-10-17 08:36:32,2018-10-17,08:36:32,KEM,G07
2018-10-17 08:36:36,2018-10-17,08:36:36,RDH,G01
2018-10-17 08:36:40,2018-10-17,08:36:40,RFP,G27
2018-10-17 08:36:45,2018-10-17,08:36:45,RFP,G29
2018-10-17 08:36:47,2018-10-17,08:36:47,RFP,G02
2018-10-17 08:36:53,2018-10-17,08:36:53,TIB,G08
2018-10-17 08:36:53,2018-10-17,08:36:53,NOV,G08
2018-10-17 08:37:09,2018-10-17,08:37:09,BGS,G01
2018-10-17 08:37:22,2018-10-17,08:37:22,TPG,G01
2018-10-17 08:37:28,2018-10-17,08:37:28,BHC,G09
2018-10-17 08:37:49,2018-10-17,08:37:49,ADM,G07
2018-10-17 08:37:50,2018-10-17,08:37:50,TNM,G02
2018-10-17 08:37:51,2018-10-17,08:37:51,TPG,G02
2018-10-17 08:37:52,2018-10-17,08:37:52,WDL,G11
2018-10-17 08:38:08,2018-10-17,08:38:08,RFP,G28
2018-10-17 08:38:11,2018-10-17,08:38:11,TNM,G06
2018-10-17 08:38:11,2018-10-17,08:38:11,TPG,G01
2018-10-17 08:38:12,2018-10-17,08:38:12,PYL,G02
2018-10-17 08:38:13,2018-10-17,08:38:13,EUN,G07
2018-10-17 08:38:17,2018-10-17,08:38:17,YIS,G10
2018-10-17 08:38:17,2018-10-17,08:38:17,KEM,G06
2018-10-17 08:38:21,2018-10-17,08:38:21,RFP,G02
2018-10-17 08:38:29,2018-10-17,08:38:29,JUR,G14
2018-10-17 08:38:30,2018-10-17,08:38:30,NEW,G02
2018-10-17 08:38:35,2018-10-17,08:38:35,COM,G12
2018-10-17 08:38:36,2018-10-17,08:38:36,JUR,G24
2018-10-17 08:38:36,2018-10-17,08:38:36,RFP,G26
2018-10-17 08:38:40,2018-10-17,08:38:40,RFP,G30
2018-10-17 08:38:42,2018-10-17,08:38:42,PSR,G01
2018-10-17 08:38:43,2018-10-17,08:38:43,CLE,G02
2018-10-17 08:38:47,2018-10-17,08:38:47,BGS,G02
2018-10-17 08:38:49,2018-10-17,08:38:49,MSL,G04
2018-10-17 08:38:51,2018-10-17,08:38:51,SIM,G06
2018-10-17 08:38:53,2018-10-17,08:38:53,COM,G08
2018-10-17 08:38:56,2018-10-17,08:38:56,NEW,G03
2018-10-17 08:39:01,2018-10-17,08:39:01,LVR,G09
2018-10-17 08:39:06,2018-10-17,08:39:06,SBW,G06
2018-10-17 08:39:06,2018-10-17,08:39:06,JUR,G14
2018-10-17 08:39:07,2018-10-17,08:39:07,TPG,G16
2018-10-17 08:39:10,2018-10-17,08:39:10,CTH,G16
2018-10-17 08:39:12,2018-10-17,08:39:12,RDH,G02
2018-10-17 08:39:16,2018-10-17,08:39:16,TPG,G01
2018-10-17 08:39:19,2018-10-17,08:39:19,BBT,G09
2018-10-17 08:39:21,2018-10-17,08:39:21,KAL,G09
2018-10-17 08:39:27,2018-10-17,08:39:27,YCK,G06
2018-10-17 08:39:27,2018-10-17,08:39:27,WDL,G03
2018-10-17 08:39:28,2018-10-17,08:39:28,COM,G02
2018-10-17 08:39:33,2018-10-17,08:39:33,LKS,G10
2018-10-17 08:39:34,2018-10-17,08:39:34,BSH,G08
2018-10-17 08:39:34,2018-10-17,08:39:34,JUR,G16
2018-10-17 08:39:52,2018-10-17,08:39:52,TAM,G08
2018-10-17 08:39:56,2018-10-17,08:39:56,LKS,G07
2018-10-17 08:39:57,2018-10-17,08:39:57,PSR,G08
2018-10-17 08:40:03,2018-10-17,08:40:03,NOV,G01
2018-10-17 08:40:03,2018-10-17,08:40:03,BNV,G08
2018-10-17 08:40:04,2018-10-17,08:40:04,AMK,G12
2018-10-17 08:40:04,2018-10-17,08:40:04,WDL,G05
2018-10-17 08:40:06,2018-10-17,08:40:06,YCK,G08
2018-10-17 08:40:08,2018-10-17,08:40:08,YWT,G01
2018-10-17 08:40:09,2018-10-17,08:40:09,SOM,G13
2018-10-17 08:40:11,2018-10-17,08:40:11,CTH,G07
2018-10-17 08:40:15,2018-10-17,08:40:15,YCK,G10
2018-10-17 08:40:19,2018-10-17,08:40:19,LVR,G01
2018-10-17 08:40:20,2018-10-17,08:40:20,JUR,G10
2018-10-17 08:40:25,2018-10-17,08:40:25,CLE,G08
2018-10-17 08:40:27,2018-10-17,08:40:27,RFP,G30
2018-10-17 08:40:27,2018-10-17,08:40:27,NOV,G08
2018-10-17 08:40:30,2018-10-17,08:40:30,NOV,G01
2018-10-17 08:40:32,2018-10-17,08:40:32,RFP,G31
2018-10-17 08:40:49,2018-10-17,08:40:49,BNL,G14
2018-10-17 08:40:59,2018-10-17,08:40:59,DBG,G13
2018-10-17 08:41:01,2018-10-17,08:41:01,NEW,G11
2018-10-17 08:41:02,2018-10-17,08:41:02,BNL,G02
2018-10-17 08:41:05,2018-10-17,08:41:05,KEM,G01
2018-10-17 08:41:12,2018-10-17,08:41:12,PSR,G01
2018-10-17 08:41:13,2018-10-17,08:41:13,BGS,G01
2018-10-17 08:41:19,2018-10-17,08:41:19,BDK,G11
2018-10-17 08:41:19,2018-10-17,08:41:19,RFP,G28
2018-10-17 08:41:28,2018-10-17,08:41:28,YCK,G06
2018-10-17 08:41:29,2018-10-17,08:41:29,KAL,G09
2018-10-17 08:41:40,2018-10-17,08:41:40,YCK,G10
2018-10-17 08:41:41,2018-10-17,08:41:41,RDH,G01
2018-10-17 08:41:41,2018-10-17,08:41:41,PSR,G09
2018-10-17 08:41:47,2018-10-17,08:41:47,MSL,G08
2018-10-17 08:41:53,2018-10-17,08:41:53,WDL,G05
2018-10-17 08:41:59,2018-10-17,08:41:59,KTB,G07
2018-10-17 08:42:01,2018-10-17,08:42:01,SBW,G06
2018-10-17 08:42:03,2018-10-17,08:42:03,SBW,G06
2018-10-17 08:42:11,2018-10-17,08:42:11,BFT,G09
2018-10-17 08:42:17,2018-10-17,08:42:17,RFP,G29
2018-10-17 08:42:17,2018-10-17,08:42:17,YWT,G07
2018-10-17 08:42:20,2018-10-17,08:42:20,ADM,G03
2018-10-17 08:42:20,2018-10-17,08:42:20,WDL,G09
2018-10-17 08:42:24,2018-10-17,08:42:24,TNM,G01
2018-10-17 08:42:26,2018-10-17,08:42:26,ORC,G20
2018-10-17 08:42:26,2018-10-17,08:42:26,TPG,G06
2018-10-17 08:42:33,2018-10-17,08:42:33,RFP,G28
2018-10-17 08:42:33,2018-10-17,08:42:33,JUR,G10
2018-10-17 08:42:33,2018-10-17,08:42:33,OTP,G04
2018-10-17 08:42:35,2018-10-17,08:42:35,TAP,G11
2018-10-17 08:42:46,2018-10-17,08:42:46,RFP,G31
2018-10-17 08:42:47,2018-10-17,08:42:47,BHC,G11
2018-10-17 08:42:49,2018-10-17,08:42:49,RFP,G27
2018-10-17 08:42:50,2018-10-17,08:42:50,NOV,G09
2018-10-17 08:42:51,2018-10-17,08:42:51,LKS,G01
2018-10-17 08:42:53,2018-10-17,08:42:53,CLE,G02
2018-10-17 08:42:55,2018-10-17,08:42:55,TAP,G10
2018-10-17 08:42:56,2018-10-17,08:42:56,JUR,G04
2018-10-17 08:43:01,2018-10-17,08:43:01,BNV,G05
2018-10-17 08:43:06,2018-10-17,08:43:06,ADM,G06
2018-10-17 08:43:21,2018-10-17,08:43:21,RFP,G02
2018-10-17 08:43:22,2018-10-17,08:43:22,SOM,G15
2018-10-17 08:43:24,2018-10-17,08:43:24,LVR,G03
2018-10-17 08:43:29,2018-10-17,08:43:29,TAP,G08
2018-10-17 08:43:32,2018-10-17,08:43:32,YCK,G06
2018-10-17 08:43:33,2018-10-17,08:43:33,YCK,G04
2018-10-17 08:43:44,2018-10-17,08:43:44,JUR,G17
2018-10-17 08:43:45,2018-10-17,08:43:45,AMK,G06
2018-10-17 08:43:56,2018-10-17,08:43:56,TPG,G16
2018-10-17 08:43:58,2018-10-17,08:43:58,BNL,G09
2018-10-17 08:43:59,2018-10-17,08:43:59,KTB,G01
2018-10-17 08:44:10,2018-10-17,08:44:10,WDL,G06
2018-10-17 08:44:12,2018-10-17,08:44:12,COM,G06
2018-10-17 08:44:13,2018-10-17,08:44:13,RFP,G30
2018-10-17 08:44:15,2018-10-17,08:44:15,RDH,G07
2018-10-17 08:44:23,2018-10-17,08:44:23,BSH,G02
2018-10-17 08:44:29,2018-10-17,08:44:29,TAP,G08
2018-10-17 08:44:35,2018-10-17,08:44:35,ADM,G03
2018-10-17 08:44:36,2018-10-17,08:44:36,TAM,G02
2018-10-17 08:44:46,2018-10-17,08:44:46,DBG,G01
2018-10-17 08:44:50,2018-10-17,08:44:50,TPG,G04
2018-10-17 08:44:55,2018-10-17,08:44:55,KTB,G05
2018-10-17 08:45:04,2018-10-17,08:45:04,MSL,G02
2018-10-17 08:45:12,2018-10-17,08:45:12,EUN,G02
2018-10-17 08:45:12,2018-10-17,08:45:12,PSR,G05
2018-10-17 08:45:17,2018-10-17,08:45:17,TAP,G03
2018-10-17 08:45:19,2018-10-17,08:45:19,CLE,G05
2018-10-17 08:45:22,2018-10-17,08:45:22,RFP,G26
2018-10-17 08:45:24,2018-10-17,08:45:24,ALJ,G08
2018-10-17 08:45:27,2018-10-17,08:45:27,DBG,G12
2018-10-17 08:45:27,2018-10-17,08:45:27,LVR,G05
2018-10-17 08:45:29,2018-10-17,08:45:29,CLE,G07
2018-10-17 08:45:33,2018-10-17,08:45:33,RFP,G27
2018-10-17 08:45:34,2018-10-17,08:45:34,MSL,G02
2018-10-17 08:45:38,2018-10-17,08:45:38,NEW,G01
2018-10-17 08:45:40,2018-10-17,08:45:40,SBW,G02
2018-10-17 08:45:41,2018-10-17,08:45:41,YIS,G01
2018-10-17 08:45:42,2018-10-17,08:45:42,BGS,G06
2018-10-17 08:45:50,2018-10-17,08:45:50,COM,G03
2018-10-17 08:45:55,2018-10-17,08:45:55,KTB,G08
2018-10-17 08:45:56,2018-10-17,08:45:56,NEW,G04
2018-10-17 08:45:57,2018-10-17,08:45:57,JUR,G20
2018-10-17 08:46:02,2018-10-17,08:46:02,ORC,G27
2018-10-17 08:46:07,2018-10-17,08:46:07,CLE,G02
2018-10-17 08:46:08,2018-10-17,08:46:08,EUN,G10
2018-10-17 08:46:12,2018-10-17,08:46:12,CCK,G15
2018-10-17 08:46:17,2018-10-17,08:46:17,DBG,G03
2018-10-17 08:46:19,2018-10-17,08:46:19,RFP,G24
2018-10-17 08:46:20,2018-10-17,08:46:20,QUE,G08
2018-10-17 08:46:23,2018-10-17,08:46:23,NOV,G08
2018-10-17 08:46:26,2018-10-17,08:46:26,TIB,G08
2018-10-17 08:46:26,2018-10-17,08:46:26,BNL,G21
2018-10-17 08:46:29,2018-10-17,08:46:29,MRB,G06
2018-10-17 08:46:31,2018-10-17,08:46:31,TPG,G15
2018-10-17 08:46:41,2018-10-17,08:46:41,PYL,G05
2018-10-17 08:46:44,2018-10-17,08:46:44,MRB,G05
2018-10-17 08:46:47,2018-10-17,08:46:47,COM,G08
2018-10-17 08:46:50,2018-10-17,08:46:50,RFP,G26
2018-10-17 08:46:54,2018-10-17,08:46:54,ADM,G03
2018-10-17 08:46:55,2018-10-17,08:46:55,TPG,G05
2018-10-17 08:47:04,2018-10-17,08:47:04,TPG,G03
2018-10-17 08:47:09,2018-10-17,08:47:09,MSL,G08
2018-10-17 08:47:09,2018-10-17,08:47:09,RFP,G27
2018-10-17 08:47:17,2018-10-17,08:47:17,TPG,G17
2018-10-17 08:47:37,2018-10-17,08:47:37,BGS,G02
2018-10-17 08:47:39,2018-10-17,08:47:39,RFP,G03
2018-10-17 08:47:39,2018-10-17,08:47:39,COM,G07
2018-10-17 08:47:47,2018-10-17,08:47:47,BNV,G08
2018-10-17 08:47:47,2018-10-17,08:47:47,RFP,G27
2018-10-17 08:47:49,2018-10-17,08:47:49,BNV,G06
2018-10-17 08:47:56,2018-10-17,08:47:56,JUR,G14
2018-10-17 08:48:07,2018-10-17,08:48:07,YCK,G10
2018-10-17 08:48:12,2018-10-17,08:48:12,BNV,G03
2018-10-17 08:48:20,2018-10-17,08:48:20,NEW,G02
2018-10-17 08:48:28,2018-10-17,08:48:28,TPG,G12
2018-10-17 08:48:32,2018-10-17,08:48:32,SOM,G12
2018-10-17 08:48:41,2018-10-17,08:48:41,CLE,G03
2018-10-17 08:48:44,2018-10-17,08:48:44,BNV,G07
2018-10-17 08:48:46,2018-10-17,08:48:46,QUE,G08
2018-10-17 08:48:47,2018-10-17,08:48:47,WDL,G05
2018-10-17 08:48:54,2018-10-17,08:48:54,KTB,G04
2018-10-17 08:49:00,2018-10-17,08:49:00,TPG,G05
2018-10-17 08:49:03,2018-10-17,08:49:03,PYL,G03
2018-10-17 08:49:03,2018-10-17,08:49:03,WDL,G06
2018-10-17 08:49:16,2018-10-17,08:49:16,TNM,G02
2018-10-17 08:49:18,2018-10-17,08:49:18,TPG,G21
2018-10-17 08:49:20,2018-10-17,08:49:20,NOV,G06
2018-10-17 08:49:27,2018-10-17,08:49:27,TPG,G16
2018-10-17 08:49:29,2018-10-17,08:49:29,TAM,G11
2018-10-17 08:49:29,2018-10-17,08:49:29,NOV,G07
2018-10-17 08:49:37,2018-10-17,08:49:37,JUR,G19
